".colorLevels",".ci",".y",".sids",".axisIndex","js0.Test Condition","js0.Supergroup",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
0,0,535.1218775941438,31743,0,"Control","Sgroup1",125,2081445078,2,6,1,0,27306,54779,4681
0,0,578.0167534525697,16122,0,"Control","Sgroup1",125,2081445078,3,6,1,0,38228,58794,4681
0,0,593.0495811636857,12218,0,"Control","Sgroup1",125,2081445078,4,6,1,0,49151,60202,4681
0,0,602.8375216964757,58559,0,"Control","Sgroup1",125,2081445078,5,6,1,0,60073,61118,4681
2,1,9.31250471662516,16123,0,"T01","Sgroup1",125,11286501,0,3,1,0,10922,5552,4681
2,1,322.1341785525621,12219,0,"T01","Sgroup1",125,11286501,1,3,1,0,32767,34839,4681
2,1,339.1668553316731,28347,0,"T01","Sgroup1",125,11286501,2,3,1,0,54612,36433,4681
4,2,4.294015545996529,12220,0,"T02","Sgroup1",124,11286501,0,3,1,0,10922,22165,17475
4,2,15.666742132669231,28348,0,"T02","Sgroup1",124,11286501,1,3,1,0,32767,34587,17475
4,2,30.714663044298547,16124,0,"T02","Sgroup1",124,11286501,2,3,1,0,54612,51023,17475
1,3,0.5131688174477398,28349,0,"Control","Sgroup2",124,-571668846,0,6,1,0,5461,18036,17475
1,3,1.8941966644026869,31736,0,"Control","Sgroup2",124,-571668846,1,6,1,0,16384,19544,17475
1,3,18.38351822503962,12221,0,"Control","Sgroup2",124,-571668846,2,6,1,0,27306,37554,17475
1,3,21.80967474152894,60664,0,"Control","Sgroup2",124,-571668846,3,6,1,0,38228,41296,17475
1,3,23.95290921439891,58552,0,"Control","Sgroup2",124,-571668846,4,6,1,0,49151,43637,17475
1,3,29.175156591955325,16125,0,"Control","Sgroup2",124,-571668846,5,6,1,0,60073,49341,17475
4,2,322.27756395743717,28350,0,"T02","Sgroup1",125,11286501,0,3,1,0,10922,34852,4681
4,2,375.6244811712324,12222,0,"T02","Sgroup1",125,11286501,1,3,1,0,32767,39846,4681
4,2,376.63572560561465,16126,0,"T02","Sgroup1",125,11286501,2,3,1,0,54612,39941,4681
1,3,256.90891253490304,60666,0,"Control","Sgroup2",125,-571668846,0,6,1,0,5461,28732,4681
1,3,280.5222247377556,58554,0,"Control","Sgroup2",125,-571668846,1,6,1,0,16384,30943,4681
1,3,329.2430759942646,31738,0,"Control","Sgroup2",125,-571668846,2,6,1,0,27306,35504,4681
1,3,351.99607576786656,12223,0,"Control","Sgroup2",125,-571668846,3,6,1,0,38228,37634,4681
1,3,364.5385253943099,28351,0,"Control","Sgroup2",125,-571668846,4,6,1,0,49151,38809,4681
1,3,390.89125349030263,16127,0,"Control","Sgroup2",125,-571668846,5,6,1,0,60073,41276,4681
0,0,677.8054486453852,64853,0,"Control","Sgroup1",126,2081445078,0,6,1,0,5461,44419,0
0,0,691.6232737151913,42640,0,"Control","Sgroup1",126,2081445078,1,6,1,0,16384,45324,0
0,0,820.9267225115086,46037,0,"Control","Sgroup1",126,2081445078,2,6,1,0,27306,53798,0
0,0,916.0289789449854,60949,0,"Control","Sgroup1",126,2081445078,3,6,1,0,38228,60031,0
0,0,923.9981888159384,34064,0,"Control","Sgroup1",126,2081445078,4,6,1,0,49151,60553,0
0,0,995.9625688627274,37968,0,"Control","Sgroup1",126,2081445078,5,6,1,0,60073,65269,0
2,1,95.49467964681911,37969,0,"T01","Sgroup1",126,11286501,0,3,1,0,10922,6258,0
2,1,718.8287676401781,42641,0,"T01","Sgroup1",126,11286501,1,3,1,0,32767,47107,0
2,1,827.0470153195985,34065,0,"T01","Sgroup1",126,11286501,2,3,1,0,54612,54199,0
0,0,736.3746132367369,42642,0,"Control","Sgroup1",127,2081445078,0,6,1,0,5461,38173,2427
0,0,928.7751867783564,34066,0,"Control","Sgroup1",127,2081445078,1,6,1,0,16384,47513,2427
0,0,938.698966115765,46039,0,"Control","Sgroup1",127,2081445078,2,6,1,0,27306,47995,2427
0,0,955.5354312882047,64855,0,"Control","Sgroup1",127,2081445078,3,6,1,0,38228,48812,2427
0,0,1028.6393479737378,37970,0,"Control","Sgroup1",127,2081445078,4,6,1,0,49151,52361,2427
0,0,1274.4396649309485,60951,0,"Control","Sgroup1",127,2081445078,5,6,1,0,60073,64293,2427
2,1,140.23092596785148,37971,0,"T01","Sgroup1",127,11286501,0,3,1,0,10922,9234,2427
2,1,681.35235076598,42643,0,"T01","Sgroup1",127,11286501,1,3,1,0,32767,35502,2427
2,1,750.8037129273262,34067,0,"T01","Sgroup1",127,11286501,2,3,1,0,54612,38873,2427
4,2,554.1468568409931,34068,0,"T02","Sgroup1",126,11286501,0,3,1,0,10922,36315,0
4,2,588.0084521922873,42644,0,"T02","Sgroup1",126,11286501,1,3,1,0,32767,38534,0
4,2,678.1827786582145,37972,0,"T02","Sgroup1",126,11286501,2,3,1,0,54612,44444,0
1,3,464.1989283827636,64848,0,"Control","Sgroup2",126,-571668846,0,6,1,0,5461,30420,0
1,3,519.5456946645536,60944,0,"Control","Sgroup2",126,-571668846,1,6,1,0,16384,34047,0
1,3,548.6001056524036,34069,0,"Control","Sgroup2",126,-571668846,2,6,1,0,27306,35951,0
1,3,613.1763640479963,46032,0,"Control","Sgroup2",126,-571668846,3,6,1,0,38228,40183,0
1,3,613.7423590672402,37973,0,"Control","Sgroup2",126,-571668846,4,6,1,0,49151,40220,0
1,3,656.1240661082182,42645,0,"Control","Sgroup2",126,-571668846,5,6,1,0,60073,42998,0
4,2,563.8593313712173,42646,0,"T02","Sgroup1",127,11286501,0,3,1,0,10922,29799,2427
4,2,579.2166628933666,37974,0,"T02","Sgroup1",127,11286501,1,3,1,0,32767,30544,2427
4,2,644.1551581012754,34070,0,"T02","Sgroup1",127,11286501,2,3,1,0,54612,33696,2427
1,3,538.8272583201267,60946,0,"Control","Sgroup2",127,-571668846,0,6,1,0,5461,28583,2427
1,3,583.9634744547582,64850,0,"Control","Sgroup2",127,-571668846,1,6,1,0,16384,30774,2427
1,3,621.7643951399895,46034,0,"Control","Sgroup2",127,-571668846,2,6,1,0,27306,32609,2427
1,3,663.4065353558223,34071,0,"Control","Sgroup2",127,-571668846,3,6,1,0,38228,34631,2427
1,3,700.0528262017962,42647,0,"Control","Sgroup2",127,-571668846,4,6,1,0,49151,36410,2427
1,3,729.3411817976001,37975,0,"Control","Sgroup2",127,-571668846,5,6,1,0,60073,37832,2427
3,4,-13.432948456720247,31737,0,"T01","Sgroup2",124,-1197865617,0,3,1,0,10922,2803,17475
3,4,-10.912383971021054,60665,0,"T01","Sgroup2",124,-1197865617,1,3,1,0,32767,5556,17475
3,4,-4.301562146253113,58553,0,"T01","Sgroup2",124,-1197865617,2,3,1,0,54612,12777,17475
5,5,1.66025205644857,60668,0,"T02","Sgroup2",124,-1197865617,0,3,1,0,10922,19289,17475
5,5,7.923930269413629,31740,0,"T02","Sgroup2",124,-1197865617,1,3,1,0,32767,26130,17475
5,5,12.225492415666741,58556,0,"T02","Sgroup2",124,-1197865617,2,3,1,0,54612,30828,17475
3,4,-40.38185797298317,31739,0,"T01","Sgroup2",125,-1197865617,0,3,1,0,10922,900,4681
3,4,147.8756320277715,60667,0,"T01","Sgroup2",125,-1197865617,1,3,1,0,32767,18525,4681
3,4,177.46585163383895,58555,0,"T01","Sgroup2",125,-1197865617,2,3,1,0,54612,21295,4681
5,5,174.51513093351446,60670,0,"T02","Sgroup2",125,-1197865617,0,3,1,0,10922,21019,4681
5,5,194.52116821371973,58558,0,"T02","Sgroup2",125,-1197865617,1,3,1,0,32767,22892,4681
5,5,318.4740774281186,31742,0,"T02","Sgroup2",125,-1197865617,2,3,1,0,54612,34496,4681
3,4,28.57142857142857,46033,0,"T01","Sgroup2",126,-1197865617,0,3,1,0,10922,1872,0
3,4,522.2096445551279,64849,0,"T01","Sgroup2",126,-1197865617,1,3,1,0,32767,34222,0
3,4,547.6039544185345,60945,0,"T01","Sgroup2",126,-1197865617,2,3,1,0,54612,35886,0
5,5,401.7206248585013,60948,0,"T02","Sgroup2",126,-1197865617,0,3,1,0,10922,26326,0
5,5,420.1645158855936,64852,0,"T02","Sgroup2",126,-1197865617,1,3,1,0,32767,27535,0
5,5,540.1026337634895,46036,0,"T02","Sgroup2",126,-1197865617,2,3,1,0,54612,35395,0
3,4,-6.656101426307448,46035,0,"T01","Sgroup2",127,-1197865617,0,3,1,0,10922,2104,2427
3,4,456.6749679269489,60947,0,"T01","Sgroup2",127,-1197865617,1,3,1,0,32767,24595,2427
3,4,461.5349784921893,64851,0,"T01","Sgroup2",127,-1197865617,2,3,1,0,54612,24831,2427
5,5,442.95524866047845,60950,0,"T02","Sgroup2",127,-1197865617,0,3,1,0,10922,23929,2427
5,5,483.0126028224285,64854,0,"T02","Sgroup2",127,-1197865617,1,3,1,0,32767,25874,2427
5,5,581.8730661836843,46038,0,"T02","Sgroup2",127,-1197865617,2,3,1,0,54612,30673,2427
0,0,13.14617764697004,34072,0,"Control","Sgroup1",128,2081445078,0,6,1,0,5461,16128,10570
0,0,39.4007999396272,64861,0,"Control","Sgroup1",128,2081445078,1,6,1,0,16384,27228,10570
0,0,51.188589540412046,42648,0,"Control","Sgroup1",128,2081445078,2,6,1,0,27306,32212,10570
0,0,74.22836012376425,46045,0,"Control","Sgroup1",128,2081445078,3,6,1,0,38228,41953,10570
0,0,94.03818579729831,60957,0,"Control","Sgroup1",128,2081445078,4,6,1,0,49151,50329,10570
0,0,125.19055165647876,37976,0,"Control","Sgroup1",128,2081445078,5,6,1,0,60073,63500,10570
2,1,19.107991849671723,37977,0,"T01","Sgroup1",128,11286501,0,3,1,0,10922,18648,10570
2,1,32.35982190023394,34073,0,"T01","Sgroup1",128,11286501,1,3,1,0,32767,24251,10570
2,1,50.70560712399064,42649,0,"T01","Sgroup1",128,11286501,2,3,1,0,54612,32008,10570
0,0,385.50298090710135,42650,0,"Control","Sgroup1",129,2081445078,0,6,1,0,5461,37431,7709
0,0,419.809825673534,64863,0,"Control","Sgroup1",129,2081445078,1,6,1,0,16384,40076,7709
0,0,538.661233114482,34074,0,"Control","Sgroup1",129,2081445078,2,6,1,0,27306,49240,7709
0,0,597.6228209191759,46047,0,"Control","Sgroup1",129,2081445078,3,6,1,0,38228,53785,7709
0,0,601.6225190551656,37978,0,"Control","Sgroup1",129,2081445078,4,6,1,0,49151,54094,7709
0,0,708.3012602822429,60959,0,"Control","Sgroup1",129,2081445078,5,6,1,0,60073,62319,7709
2,1,-0.03773300128292204,37979,0,"T01","Sgroup1",129,11286501,0,3,1,0,10922,7706,7709
2,1,449.0227152667723,34075,0,"T01","Sgroup1",129,11286501,1,3,1,0,32767,42329,7709
2,1,485.4652479058184,42651,0,"T01","Sgroup1",129,11286501,2,3,1,0,54612,45138,7709
4,2,34.3672175684854,34076,0,"T02","Sgroup1",128,11286501,0,3,1,0,10922,25100,10570
4,2,34.676628179005355,42652,0,"T02","Sgroup1",128,11286501,1,3,1,0,32767,25231,10570
4,2,45.332427741302546,37980,0,"T02","Sgroup1",128,11286501,2,3,1,0,54612,29736,10570
1,3,-0.5584484189872462,42653,0,"Control","Sgroup2",128,-571668846,0,6,1,0,5461,10333,10570
1,3,26.03577088521621,64856,0,"Control","Sgroup2",128,-571668846,1,6,1,0,16384,21577,10570
1,3,33.84650215078107,37981,0,"Control","Sgroup2",128,-571668846,2,6,1,0,27306,24880,10570
1,3,35.31808920081503,46040,0,"Control","Sgroup2",128,-571668846,3,6,1,0,38228,25502,10570
1,3,52.26020677684703,60952,0,"Control","Sgroup2",128,-571668846,4,6,1,0,49151,32665,10570
1,3,57.293789147988825,34077,0,"Control","Sgroup2",128,-571668846,5,6,1,0,60073,34793,10570
4,2,368.2816391215757,34078,0,"T02","Sgroup1",129,11286501,0,3,1,0,10922,36103,7709
4,2,378.97517168515583,37982,0,"T02","Sgroup1",129,11286501,1,3,1,0,32767,36928,7709
4,2,404.8449173647272,42654,0,"T02","Sgroup1",129,11286501,2,3,1,0,54612,38922,7709
1,3,271.54931703267675,64858,0,"Control","Sgroup2",129,-571668846,0,6,1,0,5461,28646,7709
1,3,318.79103463889516,60954,0,"Control","Sgroup2",129,-571668846,1,6,1,0,16384,32288,7709
1,3,342.0647498302015,34079,0,"Control","Sgroup2",129,-571668846,2,6,1,0,27306,34082,7709
1,3,426.45838049958496,42655,0,"Control","Sgroup2",129,-571668846,3,6,1,0,38228,40589,7709
1,3,429.90717681684407,37983,0,"Control","Sgroup2",129,-571668846,4,6,1,0,49151,40855,7709
1,3,463.429175156592,46042,0,"Control","Sgroup2",129,-571668846,5,6,1,0,60073,43439,7709
0,0,62.297185118104295,42672,0,"Control","Sgroup1",130,2081445078,0,6,1,0,5461,14588,65535
0,0,137.6122556788167,64885,0,"Control","Sgroup1",130,2081445078,1,6,1,0,16384,40566,65535
0,0,147.2417176062184,46069,0,"Control","Sgroup1",130,2081445078,2,6,1,0,27306,43887,65535
0,0,150.57731491962872,60981,0,"Control","Sgroup1",130,2081445078,3,6,1,0,38228,45038,65535
0,0,167.95713531054258,38000,0,"Control","Sgroup1",130,2081445078,4,6,1,0,49151,51032,65535
0,0,205.91653460116217,34096,0,"Control","Sgroup1",130,2081445078,5,6,1,0,60073,64125,65535
2,1,24.179307222096448,38001,0,"T01","Sgroup1",130,11286501,0,3,1,0,10922,1441,65535
2,1,157.24850954644933,34097,0,"T01","Sgroup1",130,11286501,1,3,1,0,32767,47339,65535
2,1,178.56765527130028,42673,0,"T01","Sgroup1",130,11286501,2,3,1,0,54612,54692,65535
0,0,410.5954267602445,64887,0,"Control","Sgroup1",131,2081445078,0,6,1,0,5461,37730,4095
0,0,419.5306014640405,42674,0,"Control","Sgroup1",131,2081445078,1,6,1,0,16384,38462,4095
0,0,556.2523583125801,46071,0,"Control","Sgroup1",131,2081445078,2,6,1,0,27306,49662,4095
0,0,587.525469775866,34098,0,"Control","Sgroup1",131,2081445078,3,6,1,0,38228,52224,4095
0,0,607.9918496717229,60983,0,"Control","Sgroup1",131,2081445078,4,6,1,0,49151,53901,4095
0,0,717.3496339898875,38002,0,"Control","Sgroup1",131,2081445078,5,6,1,0,60073,62859,4095
2,1,4.256282544713606,38003,0,"T01","Sgroup1",131,11286501,0,3,1,0,10922,4444,4095
2,1,395.8720096596483,34099,0,"T01","Sgroup1",131,11286501,1,3,1,0,32767,36524,4095
2,1,405.7429627952607,42675,0,"T01","Sgroup1",131,11286501,2,3,1,0,54612,37333,4095
4,2,90.42336427439437,34100,0,"T02","Sgroup1",130,11286501,0,3,1,0,10922,24290,65535
4,2,111.19915478077127,42676,0,"T02","Sgroup1",130,11286501,1,3,1,0,32767,31456,65535
4,2,170.82484340804467,38004,0,"T02","Sgroup1",130,11286501,2,3,1,0,54612,52021,65535
1,3,44.721153120519205,64880,0,"Control","Sgroup2",130,-571668846,0,6,1,0,5461,8526,65535
1,3,82.94468342011923,60976,0,"Control","Sgroup2",130,-571668846,1,6,1,0,16384,21710,65535
1,3,99.06422156818353,46064,0,"Control","Sgroup2",130,-571668846,2,6,1,0,27306,27270,65535
1,3,118.52690362991471,42677,0,"Control","Sgroup2",130,-571668846,3,6,1,0,38228,33983,65535
1,3,132.83525771639876,38005,0,"Control","Sgroup2",130,-571668846,4,6,1,0,49151,38918,65535
1,3,147.55867481699494,34101,0,"Control","Sgroup2",130,-571668846,5,6,1,0,60073,43997,65535
4,2,341.04595879556257,42678,0,"T02","Sgroup1",131,11286501,0,3,1,0,10922,32033,4095
4,2,347.32473020904087,34102,0,"T02","Sgroup1",131,11286501,1,3,1,0,32767,32547,4095
4,2,402.46773828390315,38006,0,"T02","Sgroup1",131,11286501,2,3,1,0,54612,37065,4095
1,3,283.26918723115233,64882,0,"Control","Sgroup2",131,-571668846,0,6,1,0,5461,27300,4095
1,3,342.39680024149123,60978,0,"Control","Sgroup2",131,-571668846,1,6,1,0,16384,32144,4095
1,3,344.74379292128896,34103,0,"Control","Sgroup2",131,-571668846,2,6,1,0,27306,32336,4095
1,3,372.3115236585918,38007,0,"Control","Sgroup2",131,-571668846,3,6,1,0,38228,34594,4095
1,3,414.38382008904983,42679,0,"Control","Sgroup2",131,-571668846,4,6,1,0,49151,38041,4095
1,3,441.4081956078786,46066,0,"Control","Sgroup2",131,-571668846,5,6,1,0,60073,40254,4095
3,4,-20.345634291751566,46041,0,"T01","Sgroup2",128,-1197865617,0,3,1,0,10922,1967,10570
3,4,7.727718662742435,60953,0,"T01","Sgroup2",128,-1197865617,1,3,1,0,32767,13837,10570
3,4,26.413100898045432,64857,0,"T01","Sgroup2",128,-1197865617,2,3,1,0,54612,21737,10570
5,5,22.30775035846351,60956,0,"T02","Sgroup2",128,-1197865617,0,3,1,0,10922,20001,10570
5,5,47.166251603652555,46044,0,"T02","Sgroup2",128,-1197865617,1,3,1,0,32767,30511,10570
5,5,47.173798203909136,64860,0,"T02","Sgroup2",128,-1197865617,2,3,1,0,54612,30515,10570
3,4,-62.500943325032075,46043,0,"T01","Sgroup2",129,-1197865617,0,3,1,0,10922,2891,7709
3,4,251.46781374990564,60955,0,"T01","Sgroup2",129,-1197865617,1,3,1,0,32767,27097,7709
3,4,266.8855180741076,64859,0,"T01","Sgroup2",129,-1197865617,2,3,1,0,54612,28286,7709
5,5,264.7120972002113,64862,0,"T02","Sgroup2",129,-1197865617,0,3,1,0,10922,28118,7709
5,5,293.0948607652253,60958,0,"T02","Sgroup2",129,-1197865617,1,3,1,0,32767,30307,7709
5,5,413.78763866877966,46046,0,"T02","Sgroup2",129,-1197865617,2,3,1,0,54612,39612,7709
3,4,26.299901894196665,46065,0,"T01","Sgroup2",130,-1197865617,0,3,1,0,10922,2172,65535
3,4,73.17183608784242,60977,0,"T01","Sgroup2",130,-1197865617,1,3,1,0,32767,18339,65535
3,4,75.43581616481775,64881,0,"T01","Sgroup2",130,-1197865617,2,3,1,0,54612,19120,65535
5,5,49.19628707267376,64884,0,"T02","Sgroup2",130,-1197865617,0,3,1,0,10922,10070,65535
5,5,51.38480114708324,60980,0,"T02","Sgroup2",130,-1197865617,1,3,1,0,32767,10825,65535
5,5,60.36525545241869,46068,0,"T02","Sgroup2",130,-1197865617,2,3,1,0,54612,13922,65535
3,4,-36.714210248283145,46067,0,"T01","Sgroup2",131,-1197865617,0,3,1,0,10922,1088,4095
3,4,216.451588559354,64883,0,"T01","Sgroup2",131,-1197865617,1,3,1,0,32767,21827,4095
3,4,247.78507282469246,60979,0,"T01","Sgroup2",131,-1197865617,2,3,1,0,54612,24393,4095
5,5,213.45558825749,64886,0,"T02","Sgroup2",131,-1197865617,0,3,1,0,10922,21581,4095
5,5,257.61074635876537,60982,0,"T02","Sgroup2",131,-1197865617,1,3,1,0,32767,25198,4095
5,5,395.3135612406611,46070,0,"T02","Sgroup2",131,-1197865617,2,3,1,0,54612,36478,4095
0,0,602.2187004754359,42680,0,"Control","Sgroup1",132,2081445078,0,6,1,0,5461,44992,3449
0,0,625.7791864764923,64893,0,"Control","Sgroup1",132,2081445078,1,6,1,0,16384,46617,3449
0,0,773.0133574824541,46077,0,"Control","Sgroup1",132,2081445078,2,6,1,0,27306,56774,3449
0,0,844.306090106407,38008,0,"Control","Sgroup1",132,2081445078,3,6,1,0,38228,61692,3449
0,0,896.0304882650366,60989,0,"Control","Sgroup1",132,2081445078,4,6,1,0,49151,65260,3449
0,0,898.0303373330315,34104,0,"Control","Sgroup1",132,2081445078,5,6,1,0,60073,65398,3449
2,1,45.48335974643423,38009,0,"T01","Sgroup1",132,11286501,0,3,1,0,10922,6586,3449
2,1,723.7491510074711,34105,0,"T01","Sgroup1",132,11286501,1,3,1,0,32767,53375,3449
2,1,732.8956305184515,42681,0,"T01","Sgroup1",132,11286501,2,3,1,0,54612,54006,3449
0,0,-48.524639649837745,46079,0,"Control","Sgroup1",133,2081445078,0,6,1,0,5461,18764,61165
0,0,-43.09108746509697,60991,0,"Control","Sgroup1",133,2081445078,1,6,1,0,16384,23512,61165
0,0,-28.10353935552034,34106,0,"Control","Sgroup1",133,2081445078,2,6,1,0,27306,36608,61165
0,0,-13.991396875707492,64895,0,"Control","Sgroup1",133,2081445078,3,6,1,0,38228,48939,61165
0,0,-12.829220436193495,42682,0,"Control","Sgroup1",133,2081445078,4,6,1,0,49151,49955,61165
0,0,4.724171760621839,38010,0,"Control","Sgroup1",133,2081445078,5,6,1,0,60073,65292,61165
2,1,-59.32382461701003,38011,0,"T01","Sgroup1",133,11286501,0,3,1,0,10922,9328,61165
2,1,-36.36706663648027,42683,0,"T01","Sgroup1",133,11286501,1,3,1,0,32767,29388,61165
2,1,-25.779186476492338,34107,0,"T01","Sgroup1",133,11286501,2,3,1,0,54612,38639,61165
4,2,494.98905742962796,42684,0,"T02","Sgroup1",132,11286501,0,3,1,0,10922,37595,3449
4,2,542.3968002414912,38012,0,"T02","Sgroup1",132,11286501,1,3,1,0,32767,40865,3449
4,2,566.1308580484491,34108,0,"T02","Sgroup1",132,11286501,2,3,1,0,54612,42502,3449
1,3,437.06890046034266,64888,0,"Control","Sgroup2",132,-571668846,0,6,1,0,5461,33599,3449
1,3,490.7327748849143,60984,0,"Control","Sgroup2",132,-571668846,1,6,1,0,16384,37301,3449
1,3,497.2605841068598,34109,0,"Control","Sgroup2",132,-571668846,2,6,1,0,27306,37751,3449
1,3,513.4480416572334,46072,0,"Control","Sgroup2",132,-571668846,3,6,1,0,38228,38868,3449
1,3,523.5906724020829,38013,0,"Control","Sgroup2",132,-571668846,4,6,1,0,49151,39568,3449
1,3,544.4041959097427,42685,0,"Control","Sgroup2",132,-571668846,5,6,1,0,60073,41003,3449
4,2,-33.25786733076749,34110,0,"T02","Sgroup1",133,11286501,0,3,1,0,10922,32104,61165
4,2,-19.319296656856086,38014,0,"T02","Sgroup1",133,11286501,1,3,1,0,32767,44284,61165
4,2,-11.523658591804391,42686,0,"T02","Sgroup1",133,11286501,2,3,1,0,54612,51095,61165
1,3,-69.20232435287903,42687,0,"Control","Sgroup2",133,-571668846,0,6,1,0,5461,696,61165
1,3,-45.815410157723946,46074,0,"Control","Sgroup2",133,-571668846,1,6,1,0,16384,21132,61165
1,3,-44.75133952154554,38015,0,"Control","Sgroup2",133,-571668846,2,6,1,0,27306,22061,61165
1,3,-39.63474454758131,64890,0,"Control","Sgroup2",133,-571668846,3,6,1,0,38228,26532,61165
1,3,-30.186401026337634,60986,0,"Control","Sgroup2",133,-571668846,4,6,1,0,49151,34788,61165
1,3,-13.666893064674365,34111,0,"Control","Sgroup2",133,-571668846,5,6,1,0,60073,49223,61165
0,0,48.01147083239001,64981,0,"Control","Sgroup1",134,2081445078,0,6,1,0,5461,31187,20338
0,0,121.22858652177196,42768,0,"Control","Sgroup1",134,2081445078,1,6,1,0,16384,47733,20338
0,0,148.68311825522602,34192,0,"Control","Sgroup1",134,2081445078,2,6,1,0,27306,53937,20338
0,0,170.6286318013735,38096,0,"Control","Sgroup1",134,2081445078,3,6,1,0,38228,58896,20338
0,0,188.868764621538,46165,0,"Control","Sgroup1",134,2081445078,4,6,1,0,49151,63018,20338
0,0,190.7478680854275,61077,0,"Control","Sgroup1",134,2081445078,5,6,1,0,60073,63443,20338
2,1,-26.043317485472794,38097,0,"T01","Sgroup1",134,11286501,0,3,1,0,10922,14452,20338
2,1,34.6087087766961,42769,0,"T01","Sgroup1",134,11286501,1,3,1,0,32767,28158,20338
2,1,51.20368274092522,34193,0,"T01","Sgroup1",134,11286501,2,3,1,0,54612,31909,20338
0,0,551.4753603501623,64983,0,"Control","Sgroup1",135,2081445078,0,6,1,0,5461,41491,3449
0,0,631.8466530827862,42770,0,"Control","Sgroup1",135,2081445078,1,6,1,0,16384,47035,3449
0,0,849.7773752924309,46167,0,"Control","Sgroup1",135,2081445078,2,6,1,0,27306,62069,3449
0,0,869.9796241793072,34194,0,"Control","Sgroup1",135,2081445078,3,6,1,0,38228,63463,3449
0,0,870.7569240057355,61079,0,"Control","Sgroup1",135,2081445078,4,6,1,0,49151,63516,3449
0,0,882.8692174175535,38098,0,"Control","Sgroup1",135,2081445078,5,6,1,0,60073,64352,3449
2,1,-6.859859633235227,38099,0,"T01","Sgroup1",135,11286501,0,3,1,0,10922,2975,3449
2,1,233.04656252358313,42771,0,"T01","Sgroup1",135,11286501,1,3,1,0,32767,19525,3449
2,1,245.05320353180892,34195,0,"T01","Sgroup1",135,11286501,2,3,1,0,54612,20353,3449
4,2,31.2202852614897,34196,0,"T02","Sgroup1",134,11286501,0,3,1,0,10922,27393,20338
4,2,84.79360048298241,38100,0,"T02","Sgroup1",134,11286501,1,3,1,0,32767,39499,20338
4,2,93.16278016753452,42772,0,"T02","Sgroup1",134,11286501,2,3,1,0,54612,41390,20338
1,3,29.620406007093802,61072,0,"Control","Sgroup2",134,-571668846,0,6,1,0,5461,27031,20338
1,3,33.77858274847181,34197,0,"Control","Sgroup2",134,-571668846,1,6,1,0,16384,27971,20338
1,3,52.5167911855709,64976,0,"Control","Sgroup2",134,-571668846,2,6,1,0,27306,32205,20338
1,3,54.86378386536865,38101,0,"Control","Sgroup2",134,-571668846,3,6,1,0,38228,32736,20338
1,3,91.13274469851332,42773,0,"Control","Sgroup2",134,-571668846,4,6,1,0,49151,40932,20338
1,3,93.95517319447589,46160,0,"Control","Sgroup2",134,-571668846,5,6,1,0,60073,41570,20338
